CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
35250040,ACEITICO [35250040],6.1754166670,-68.39436111,67,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Vichada,Puerto Carreño,15/06/1983 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1988-10-01 00:00,362,4,,1200
35250040,ACEITICO [35250040],6.1754166670,-68.39436111,67,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Vichada,Puerto Carreño,15/06/1983 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1988-11-01 00:00,64,50,,1200
35250040,ACEITICO [35250040],6.1754166670,-68.39436111,67,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Vichada,Puerto Carreño,15/06/1983 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1988-12-01 00:00,20.3,50,,1200
35250040,ACEITICO [35250040],6.1754166670,-68.39436111,67,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Vichada,Puerto Carreño,15/06/1983 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1989-01-01 00:00,6,50,,1200
35250040,ACEITICO [35250040],6.1754166670,-68.39436111,67,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Vichada,Puerto Carreño,15/06/1983 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1989-02-01 00:00,33,50,,1200
35250040,ACEITICO [35250040],6.1754166670,-68.39436111,67,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Vichada,Puerto Carreño,15/06/1983 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1989-03-01 00:00,2,50,,1200
35250040,ACEITICO [35250040],6.1754166670,-68.39436111,67,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Vichada,Puerto Carreño,15/06/1983 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1989-04-01 00:00,32,50,,1200
35250040,ACEITICO [35250040],6.1754166670,-68.39436111,67,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Vichada,Puerto Carreño,15/06/1983 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1989-05-01 00:00,318,50,,1200
35250040,ACEITICO [35250040],6.1754166670,-68.39436111,67,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Vichada,Puerto Carreño,15/06/1983 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1989-06-01 00:00,285,50,,1200
35250040,ACEITICO [35250040],6.1754166670,-68.39436111,67,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Vichada,Puerto Carreño,15/06/1983 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1989-07-01 00:00,403,50,,1200
35250040,ACEITICO [35250040],6.1754166670,-68.39436111,67,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Vichada,Puerto Carreño,15/06/1983 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1989-08-01 00:00,311,50,,1200
