CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1983-01-01 00:00,144,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1983-02-01 00:00,225.5,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1983-03-01 00:00,198.9,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1983-04-01 00:00,607.4,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1983-05-01 00:00,665,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1983-06-01 00:00,416,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1983-07-01 00:00,677.5,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1983-08-01 00:00,470.6,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1983-09-01 00:00,180.5,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1983-10-01 00:00,584.4,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1983-11-01 00:00,547.9,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1983-12-01 00:00,605,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1984-01-01 00:00,214.2,50,,900
